"","releaseId","ContentType","Title","Date","Url","Keywords","Names","Organizations","Places","AssignedCategories","FavoritesLikes","RetweetsShares","FollowersCount","CommentsCount","WordCount","Source","Party","Gender","IsCurrent","SourceType","EducationLevel","Religion","Race","DateOfBirth","AgeRange","Industry","Military","PriorPublicOffice"
"11367","54319431","Twitter","RT @KevinBarryCBS2: Sen. @RandPaul: There's nothing wrong with being for small government and a large amount of freedom. #IaCaucus ...","2015-07-31 13:57:58Z","http://twitter.com/RandPaul/status/627115990636171264","[freedom;nothing;large amount;#iacaucus]","[]","[]","[]","[]",0,146,654070,NA,20,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"11368","54319433","Twitter","RT @KevinBarryCBS2: ""Nobody spends somebody else's money as well as they'd spend their own."" @RandPaul talking about keeping gvt small ...","2015-07-31 13:57:58Z","http://twitter.com/RandPaul/status/627115990606811136","[somebody;nobody]","[]","[]","[]","[]",0,147,654070,NA,21,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"11369","54319467","Twitter","RT @KevinBarryCBS2: Sen. @RandPaul talking about throwing out the whole US tax code and starting over. Says USA is losing business/jobs ...","2015-07-31 13:58:37Z","http://twitter.com/RandPaul/status/627116156504133632","[tax;code;tax code]","[]","[]","[]","[Taxation;Jobs]",0,126,654070,NA,22,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"11373","54320003","Twitter","RT @KevinBarryCBS2: Sen. @RandPaul says Clinton missteps during Benghazi incident should ""preclude her from ever holding higher office."" ...","2015-07-31 14:07:18Z","http://twitter.com/RandPaul/status/627118342189355008","[incident;missteps;higher office]","[]","[]","[]","[]",0,116,654067,NA,19,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"11374","54320015","Twitter","RT @KevinBarryCBS2: Sen. @RandPaul: if GOP pushes 6th Amend't (speedy trial) as much as 2nd Amend't (guns), a new voters will follow ...","2015-07-31 14:07:28Z","http://twitter.com/RandPaul/status/627118383411134464","[guns;voters;speedy trial]","[]","[]","[]","[]",0,84,654068,NA,23,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"11385","54320723","Twitter","Let's lower taxes, create jobs and shrink the federal government! #StandWithRand in IA http://t.co/qVdQujWpM8","2015-07-31 14:20:11Z","http://twitter.com/RandPaul/status/627121583253917696","[taxes;federal government;lower taxes;#StandWithRand;ia]","[]","[]","[]","[Jobs;Federal Governments]",355,260,654066,NA,14,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"11399","54324381","Twitter","Order your Debate Watch Party Kit today! #StandWithRand https://t.co/6nX6rLsVXe","2015-07-31 15:19:42Z","http://twitter.com/RandPaul/status/627136562342445056","[kit;debate;kit today;#StandWithRand]","[]","[]","[]","[]",75,84,654068,NA,9,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"11448","54334465","Twitter","Time is running out! Enter to win a ticket to the first debate before midnight (Eastern Time) tonight. https://t.co/cBWwekFmjc","2015-07-31 18:39:28Z","http://twitter.com/RandPaul/status/627186832459960320","[ticket;midnight;first debate]","[]","[]","[]","[]",42,71,654136,NA,19,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"11456","54335897","Twitter","Just arrived in Williamsburg. Here to spread my message: I want to give power back to the states and to the people! http://t.co/USBnw7bnIW","2015-07-31 19:09:29Z","http://twitter.com/RandPaul/status/627194388981002240","[power;message]","[]","[]","[Williamsburg]","[]",165,118,654134,NA,23,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"11464","54337649","Twitter","Time for lunch in Iowa! Casey's has some great pizza. #StandwithRand in IA http://t.co/YtCxa7Jd3F","2015-07-31 19:45:39Z","http://twitter.com/RandPaul/status/627203489232322561","[lunch;pizza;great pizza;#StandWithRand]","[]","[]","[Iowa]","[]",308,141,654135,NA,14,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"11477","54340275","Twitter","Don't miss out! Enter to win a ticket to the first GOP debate before midnight (Eastern Time) tonight. https://t.co/cBWwekFmjc","2015-07-31 20:36:32Z","http://twitter.com/RandPaul/status/627216293272223744","[ticket;midnight]","[]","[]","[]","[]",62,62,654144,NA,19,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"11493","54344181","Twitter","Do you #StandWithRand? Order your Debate Watch Party Kit today!  https://t.co/6nX6rLsVXe","2015-07-31 21:58:23Z","http://twitter.com/RandPaul/status/627236894980444160","[kit;debate;kit today;#StandWithRand]","[]","[]","[]","[]",80,109,654160,NA,11,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"11510","54346065","Twitter","Just arrived in Davenport, Iowa. These liberty lovers want government out of their lives! http://t.co/rKBqblYWle","2015-07-31 23:21:35Z","http://twitter.com/RandPaul/status/627257831528493056","[liberty;lovers;liberty lovers]","[]","[]","[Iowa]","[]",250,124,654189,NA,15,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"11511","54346109","Twitter","RT @daveweigel: Rand Paul campaigns in Davenport, his 14.5% flat tax rate taken form behind him http://t.co/UPYt81MtFG","2015-07-31 23:24:34Z","http://twitter.com/RandPaul/status/627258583370084352","[campaigns;tax rate;flat tax;form;flat tax rate]","[]","[]","[]","[Tax policies]",0,104,654189,NA,17,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"11515","54346703","Twitter","Time is running out. The U.S. Senate's vote on my bill to #DefundPlannedParenthood will come down to the wire. (1/7)","2015-08-01 00:00:14Z","http://twitter.com/RandPaul/status/627267558308065280","[vote;wire;#DefundPlannedParenthood]","[]","[]","[]","[]",187,191,654191,NA,20,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"11516","54346721","Twitter","And the Abortion Lobby is fighting back with everything they have to ensure they keep their bloody hands on our tax dollars. (2/7)","2015-08-01 00:01:03Z","http://twitter.com/RandPaul/status/627267763564711936","[abortion;lobby;abortion lobby;bloody hands]","[]","[]","[]","[Surgical Procedures]",151,128,654192,NA,23,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"11517","54346745","Twitter","That's why I'm launching an immediate DEFUND PLANNED PARENTHOOD Money Bomb to help me turn up the heat on my allies in Congress. (3/7)","2015-08-01 00:02:03Z","http://twitter.com/RandPaul/status/627268013897596928","[heat;bomb]","[]","[]","[]","[]",193,126,654194,NA,24,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"11518","54346785","Twitter","Will you chip in $20.16 or more right away to give us the best chance to finally strip @PPFA of every dime of our tax dollars? (4/7)","2015-08-01 00:03:06Z","http://twitter.com/RandPaul/status/627268279862558720","[tax dollars;chip;dime;best chance]","[]","[]","[]","[]",85,121,654193,NA,26,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"11519","54346791","Twitter","Your generosity will help me contact even more Americans & mobilize them to turn up the heat on Senators before the August recess. (5/7)","2015-08-01 00:04:06Z","http://twitter.com/RandPaul/status/627268531436961793","[recess;generosity]","[]","[]","[]","[]",75,60,654192,NA,24,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"11520","54346809","Twitter","It will also help me run my brand-new TV ad in the days leading up to the vote. But I need you to act now: https://t.co/jUfQMYEsyk (6/7)","2015-08-01 00:05:03Z","http://twitter.com/RandPaul/status/627268769551794177","[ad;tv;tv ad]","[]","[]","[]","[]",62,87,654186,NA,27,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"11521","54346829","Twitter","Can I get 25 from Twitter to chip in $20.16 to my #DefundPlannedParenthood Money Bomb tonight? https://t.co/3LXxnZtwCX (7/7)","2015-08-01 00:06:07Z","http://twitter.com/RandPaul/status/627269037970493440","[bomb;chip;bomb tonight;#DefundPlannedParenthood]","[]","[]","[]","[]",88,88,654181,NA,17,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"11527","54347509","Twitter","Help me run my brand new ad urging taxpayers to support my bill to #DefundPlannedParenthood: https://t.co/fIf1V20iut https://t.co/DHi1B7zpTa","2015-08-01 00:45:03Z","http://twitter.com/RandPaul/status/627278836812525569","[brand;#DefundPlannedParenthood;ad]","[]","[]","[]","[]",256,327,654145,NA,17,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"11531","54347899","Twitter","8 donors are needed in the next hour to stay on track. Will you chip in to #DefundPlannedParenthood? https://t.co/VdHpB1M84g","2015-08-01 01:15:05Z","http://twitter.com/RandPaul/status/627286392419123200","[chip;donors;#DefundPlannedParenthood]","[]","[]","[]","[]",101,121,654134,NA,19,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"11535","54348495","Twitter","Watch my new TV ad exposing @PPFA's baby body part scheme, then donate to get it on the air: https://t.co/5rf95VUU5F https://t.co/DHi1B7zpTa","2015-08-01 02:00:12Z","http://twitter.com/RandPaul/status/627297750225321984","[scheme;baby;baby body;tv ad]","[]","[]","[]","[]",132,184,654113,NA,21,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"11536","54348497","Twitter","Don't miss your chance! Enter to win a ticket to the first GOP debate before midnight (Eastern Time) tonight. https://t.co/cBWwekFmjc","2015-08-01 02:00:12Z","http://twitter.com/RandPaul/status/627297750304960512","[ticket;midnight]","[]","[]","[]","[]",62,85,654113,NA,20,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"11538","54349015","Twitter","Chip in $10 in the next half hour to help me #DefundPlannedParenthood. Time is running out! https://t.co/pqX9jL74Bq","2015-08-01 02:45:06Z","http://twitter.com/RandPaul/status/627309048191299586","[chip;half;half hour;#DefundPlannedParenthood]","[]","[]","[]","[]",63,107,654096,NA,16,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"11539","54349147","Twitter","Midnight deadline! Enter to win a ticket to the first GOP debate! https://t.co/cBWwekFmjc","2015-08-01 03:00:06Z","http://twitter.com/RandPaul/status/627312822116941824","[ticket;midnight;midnight deadline]","[]","[]","[]","[]",62,85,654088,NA,13,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"11540","54349397","Twitter","9 are needed by 12:00 AM to reach tonight's #DefundPlannedParenthood Money Bomb goal. Donate now: https://t.co/XLq30fAEaA","2015-08-01 03:30:03Z","http://twitter.com/RandPaul/status/627320361776852992","[goal;bomb;bomb goal;#DefundPlannedParenthood]","[]","[]","[]","[]",105,90,654081,NA,16,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"11541","54349505","Twitter","Last chance! Enter to win a ticket to the first GOP debate before the midnight deadline! https://t.co/cBWwekFmjc","2015-08-01 03:45:01Z","http://twitter.com/RandPaul/status/627324127183945728","[ticket;midnight;last chance;midnight deadline]","[]","[]","[]","[]",76,93,654076,NA,17,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
